iso3;country;residence_type;service_type;year;uncorrected_coverage;population;service_level;coverage
NIC;Nicaragua;urban;Drinking water;2009;6.651.055;217.699.973.568;Safely managed service;0.6651055
NIC;Nicaragua;urban;Drinking water;2009;0.29772;974.492.547;Surface water;0.0029772
NIC;Nicaragua;urban;Drinking water;2009;333.845;10.927.296.724;Unimproved;0.0333845
NIC;Nicaragua;urban;Drinking water;2010;2.976.834;99.215.135.723;Basic service;0.2976834
NIC;Nicaragua;urban;Drinking water;2010;0.13586;452.804.465;Limited service;0.0013586
NIC;Nicaragua;urban;Drinking water;2010;6.662.401;222.051.703.866;Safely managed service;0.6662401
NIC;Nicaragua;urban;Drinking water;2010;0.28969;965.502.763;Surface water;0.0028969
NIC;Nicaragua;urban;Drinking water;2010;31.821;10.605.651.385;Unimproved;0.031821
NIC;Nicaragua;urban;Drinking water;2011;298.264;101.229.898.904;Basic service;0.298264
NIC;Nicaragua;urban;Drinking water;2011;0.12873;43.690.232;Limited service;0.0012873
NIC;Nicaragua;urban;Drinking water;2011;6.673.747;226.504.990.943;Safely managed service;0.6673747
NIC;Nicaragua;urban;Drinking water;2011;0.28165;955.924.399;Surface water;0.0028165
NIC;Nicaragua;urban;Drinking water;2011;302.575;10.269.314.072;Unimproved;0.0302575
NIC;Nicaragua;urban;Drinking water;2012;2.988.448;103.283.162.713;Basic service;0.2988448
NIC;Nicaragua;urban;Drinking water;2012;0.12157;420.170.423;Limited service;0.0012157
NIC;Nicaragua;urban;Drinking water;2012;6.685.093;231.042.207.123;Safely managed service;0.6685093
NIC;Nicaragua;urban;Drinking water;2012;0.27362;945.651.687;Surface water;0.0027362
NIC;Nicaragua;urban;Drinking water;2012;28.694;9.916.890.412;Unimproved;0.028694
NIC;Nicaragua;urban;Drinking water;2013;2.994.258;105.366.410.101;Basic service;0.2994258
NIC;Nicaragua;urban;Drinking water;2013;0.11439;402.548.357;Limited service;0.0011439
NIC;Nicaragua;urban;Drinking water;2013;6.696.439;235.644.242.638;Safely managed service;0.6696439
NIC;Nicaragua;urban;Drinking water;2013;0.26559;934.582.157;Surface water;0.0026559
NIC;Nicaragua;urban;Drinking water;2013;271.305;9.547.100.067;Unimproved;0.0271305
NIC;Nicaragua;urban;Drinking water;2014;3.000.071;107.474.730.838;Basic service;0.3000071
NIC;Nicaragua;urban;Drinking water;2014;0.10719;383.997.079;Limited service;0.0010719
NIC;Nicaragua;urban;Drinking water;2014;6.707.784;240.300.086.244;Safely managed service;0.6707784
NIC;Nicaragua;urban;Drinking water;2014;0.25755;922.654.282;Surface water;0.0025755
NIC;Nicaragua;urban;Drinking water;2014;255.671;9.159.158.206;Unimproved;0.0255671
NIC;Nicaragua;urban;Drinking water;2015;3.005.145;109.584.831.767;Basic service;0.3005145
NIC;Nicaragua;urban;Drinking water;2015;0.10737;391.536.259;Limited service;0.0010737
NIC;Nicaragua;urban;Drinking water;2015;671.913;245.018.001.545;Safely managed service;0.671913
NIC;Nicaragua;urban;Drinking water;2015;0.24952;909.883.797;Surface water;0.0024952
NIC;Nicaragua;urban;Drinking water;2015;240.036;8.753.076.369;Unimproved;0.0240036
NIC;Nicaragua;urban;Drinking water;2016;301.022;111.724.518.341;Basic service;0.301022
NIC;Nicaragua;urban;Drinking water;2016;0.10755;399.181.146;Limited service;0.0010755
NIC;Nicaragua;urban;Drinking water;2016;6.730.476;249.802.066.408;Safely managed service;0.6730476
NIC;Nicaragua;urban;Drinking water;2016;0.24148;896.267.366;Surface water;0.0024148
NIC;Nicaragua;urban;Drinking water;2016;224.401;8.328.649.676;Unimproved;0.0224401
NIC;Nicaragua;urban;Drinking water;2017;301.022;113.728.677.634;Basic service;0.301022
NIC;Nicaragua;urban;Drinking water;2017;0.10755;406.341.818;Limited service;0.0010755
NIC;Nicaragua;urban;Drinking water;2017;6.730.476;254.283.116.228;Safely managed service;0.6730476
NIC;Nicaragua;urban;Drinking water;2017;0.24148;91.234.497;Surface water;0.0024148
NIC;Nicaragua;urban;Drinking water;2017;224.401;8.478.052.339;Unimproved;0.0224401
NIC;Nicaragua;urban;Drinking water;2018;301.022;115.779.140.131;Basic service;0.301022
NIC;Nicaragua;urban;Drinking water;2018;0.10755;413.667.927;Limited service;0.0010755
NIC;Nicaragua;urban;Drinking water;2018;6.730.476;258.867.694.227;Safely managed service;0.6730476
NIC;Nicaragua;urban;Drinking water;2018;0.24148;928.794.024;Surface water;0.0024148
NIC;Nicaragua;urban;Drinking water;2018;224.401;8.630.906.736;Unimproved;0.0224401
NIC;Nicaragua;urban;Drinking water;2019;301.022;117.871.839.023;Basic service;0.301022
NIC;Nicaragua;urban;Drinking water;2019;0.10755;421.144.942;Limited service;0.0010755
NIC;Nicaragua;urban;Drinking water;2019;6.730.476;263.546.707.531;Safely managed service;0.6730476
NIC;Nicaragua;urban;Drinking water;2019;0.24148;945.581.903;Surface water;0.0024148
NIC;Nicaragua;urban;Drinking water;2019;224.401;8.786.909.699;Unimproved;0.0224401
NIC;Nicaragua;urban;Drinking water;2020;301.022;120.011.118.059;Basic service;0.301022
NIC;Nicaragua;urban;Drinking water;2020;0.10755;428.788.384;Limited service;0.0010755
NIC;Nicaragua;urban;Drinking water;2020;6.730.476;268.329.868.218;Safely managed service;0.6730476
NIC;Nicaragua;urban;Drinking water;2020;0.24148;962.743.454;Surface water;0.0024148
NIC;Nicaragua;urban;Drinking water;2020;224.401;894.638.504;Unimproved;0.0224401
PAN;Panama;urban;Drinking water;2000;9.699.059;181.083.034.553;At least basic;0.9699059
PAN;Panama;urban;Drinking water;2000;0;0;Limited service;0
PAN;Panama;urban;Drinking water;2000;0.18792;350.848.006;Surface water;0.0018792
PAN;Panama;urban;Drinking water;2000;282.149;5.267.777.441;Unimproved;0.0282149
PAN;Panama;urban;Drinking water;2001;9.715.192;18.585.630.602;At least basic;0.9715192
PAN;Panama;urban;Drinking water;2001;0;0;Limited service;0
PAN;Panama;urban;Drinking water;2001;0.17777;340.080.415;Surface water;0.0017777
PAN;Panama;urban;Drinking water;2001;267.032;5.108.443.565;Unimproved;0.0267032
PAN;Panama;urban;Drinking water;2002;9.731.324;190.713.960.283;At least basic;0.9731324
PAN;Panama;urban;Drinking water;2002;0;0;Limited service;0
PAN;Panama;urban;Drinking water;2002;0.16762;328.498.126;Surface water;0.0016762
PAN;Panama;urban;Drinking water;2002;251.914;4.936.991.592;Unimproved;0.0251914
PAN;Panama;urban;Drinking water;2003;9.747.457;19.566.151.905;At least basic;0.9747457
PAN;Panama;urban;Drinking water;2003;0;0;Limited service;0
PAN;Panama;urban;Drinking water;2003;0.15747;316.087.742;Surface water;0.0015747
PAN;Panama;urban;Drinking water;2003;236.796;4.753.223.208;Unimproved;0.0236796
PAN;Panama;urban;Drinking water;2004;9.752.345;200.492.358.638;At least basic;0.9752345
PAN;Panama;urban;Drinking water;2004;0.11246;231.189.368;Limited service;0.0011246
PAN;Panama;urban;Drinking water;2004;0.14732;302.862.397;Surface water;0.0014732
PAN;Panama;urban;Drinking water;2004;221.678;4.557.339.597;Unimproved;0.0221678
PAN;Panama;urban;Drinking water;2005;9.756.008;205.387.677.708;At least basic;0.9756008
PAN;Panama;urban;Drinking water;2005;0.23715;499.257.288;Limited service;0.0023715
PAN;Panama;urban;Drinking water;2005;0.13717;288.772.089;Surface water;0.0013717
PAN;Panama;urban;Drinking water;2005;20.656;4.348.592.915;Unimproved;0.0020656
PAN;Panama;urban;Drinking water;2006;975.963;210.327.678.459;At least basic;0.975963
PAN;Panama;urban;Drinking water;2006;0.36225;78.068.718;Limited service;0.0036225
PAN;Panama;urban;Drinking water;2006;0.12702;273.733.423;Surface water;0.0012702
PAN;Panama;urban;Drinking water;2006;191.442;4.125.730.937;Unimproved;0.0191442
PAN;Panama;urban;Drinking water;2007;9.763.212;215.320.781.599;At least basic;0.9763212
PAN;Panama;urban;Drinking water;2007;0.48777;1.075.743.916;Limited service;0.0048777
PAN;Panama;urban;Drinking water;2007;0.11687;257.743.407;Surface water;0.0011687
PAN;Panama;urban;Drinking water;2007;176.324;3.888.711.078;Unimproved;0.0176324
PAN;Panama;urban;Drinking water;2008;9.766.752;220.391.670.885;At least basic;0.9766752
PAN;Panama;urban;Drinking water;2008;0.6137;1.384.839.061;Limited service;0.006137
PAN;Panama;urban;Drinking water;2008;0.10672;2.408.133;Surface water;0.0010672
PAN;Panama;urban;Drinking water;2008;161.207;3.637.706.754;Unimproved;0.0161207
PAN;Panama;urban;Drinking water;2009;9.770.251;225.523.726.253;At least basic;0.9770251
PAN;Panama;urban;Drinking water;2009;0.74003;17.082.001;Limited service;0.0074003
PAN;Panama;urban;Drinking water;2009;0.09657;222.903.242;Surface water;0.0009657
PAN;Panama;urban;Drinking water;2009;146.089;3.372.120.405;Unimproved;0.0146089
PAN;Panama;urban;Drinking water;2010;9.773.709;230.701.005.895;At least basic;0.9773709
PAN;Panama;urban;Drinking water;2010;0.86678;2.045.976.312;Limited service;0.0086678
PAN;Panama;urban;Drinking water;2010;0.08642;203.980.907;Surface water;0.0008642
PAN;Panama;urban;Drinking water;2010;130.971;3.091.466.886;Unimproved;0.0130971
PAN;Panama;urban;Drinking water;2011;9.777.126;235.996.144.552;At least basic;0.9777126
PAN;Panama;urban;Drinking water;2011;0.99394;2.399.136.203;Limited service;0.0099394
PAN;Panama;urban;Drinking water;2011;0.07627;184.089.704;Surface water;0.0007627
PAN;Panama;urban;Drinking water;2011;115.853;2.796.409.541;Unimproved;0.0115853
PAN;Panama;urban;Drinking water;2012;9.780.502;2.414.301.276;At least basic;0.9780502
PAN;Panama;urban;Drinking water;2012;112.151;276.843.515;Limited service;0.0112151
PAN;Panama;urban;Drinking water;2012;0.06612;16.320.789;Surface water;0.0006612
PAN;Panama;urban;Drinking water;2012;100.735;248.662.936;Unimproved;0.0100735
PAN;Panama;urban;Drinking water;2013;9.783.837;246.965.008.655;At least basic;0.9783837
PAN;Panama;urban;Drinking water;2013;124.949;3.153.988.042;Limited service;0.0124949
PAN;Panama;urban;Drinking water;2013;0.05597;141.271.309;Surface water;0.0005597
PAN;Panama;urban;Drinking water;2013;0.85617;2.161.161.994;Unimproved;0.0085617
PAN;Panama;urban;Drinking water;2014;9.787.131;252.608.854.727;At least basic;0.9787131
PAN;Panama;urban;Drinking water;2014;137.788;35.563.622;Limited service;0.0137788
PAN;Panama;urban;Drinking water;2014;0.04582;118.253.145;Surface water;0.0004582
PAN;Panama;urban;Drinking water;2014;0.70499;1.819.609.928;Unimproved;0.0070499
PAN;Panama;urban;Drinking water;2015;9.790.383;258.390.418.321;At least basic;0.9790383
PAN;Panama;urban;Drinking water;2015;150.669;3.976.487.928;Limited service;0.0150669
PAN;Panama;urban;Drinking water;2015;0.03567;94.130.785;Surface water;0.0003567
PAN;Panama;urban;Drinking water;2015;0.55381;1.461.642.965;Unimproved;0.0055381
PAN;Panama;urban;Drinking water;2016;9.806.272;26.464.501.946;At least basic;0.9806272
PAN;Panama;urban;Drinking water;2016;150.913;4.072.742.836;Limited service;0.0150913
PAN;Panama;urban;Drinking water;2016;0.02552;68.860.436;Surface water;0.0002552
PAN;Panama;urban;Drinking water;2016;0.40264;1.086.607.269;Unimproved;0.0040264
PAN;Panama;urban;Drinking water;2017;982.216;271.024.137.373;At least basic;0.982216
PAN;Panama;urban;Drinking water;2017;151.158;4.170.913.989;Limited service;0.0151158
PAN;Panama;urban;Drinking water;2017;0.01537;42.398.622;Surface water;0.0001537
PAN;Panama;urban;Drinking water;2017;0.25146;693.850.016;Unimproved;0.0025146
PAN;Panama;urban;Drinking water;2018;9.838.048;277.457.804.778;At least basic;0.9838048
PAN;Panama;urban;Drinking water;2018;151.402;426.992.463;Limited service;0.0151402
PAN;Panama;urban;Drinking water;2018;0.00522;14.708.867;Surface water;0.0000522
PAN;Panama;urban;Drinking water;2018;0.10028;282.811.725;Unimproved;0.0010028
PAN;Panama;urban;Drinking water;2019;9.848.438;283.695.953.654;At least basic;0.9848438
PAN;Panama;urban;Drinking water;2019;151.562;4.365.926.346;Limited service;0.0151562
PAN;Panama;urban;Drinking water;2019;0;0;Surface water;0
PAN;Panama;urban;Drinking water;2019;0;0;Unimproved;0
PAN;Panama;urban;Drinking water;2020;9.848.438;289.343.983.547;At least basic;0.9848438
PAN;Panama;urban;Drinking water;2020;151.562;4.452.846.453;Limited service;0.0151562
PAN;Panama;urban;Drinking water;2020;0;0;Surface water;0
PAN;Panama;urban;Drinking water;2020;0;0;Unimproved;0
PAN;Panama;urban;Drinking water;2021;9.848.438;294.722.757.148;At least basic;0.9848438
PAN;Panama;urban;Drinking water;2021;151.562;4.535.622.852;Limited service;0.0151562
PAN;Panama;urban;Drinking water;2021;0;0;Surface water;0
PAN;Panama;urban;Drinking water;2021;0;0;Unimproved;0
PAN;Panama;urban;Drinking water;2022;9.848.438;300.193.879.552;At least basic;0.9848438
PAN;Panama;urban;Drinking water;2022;151.562;4.619.820.448;Limited service;0.0151562
PAN;Panama;urban;Drinking water;2022;0;0;Surface water;0
PAN;Panama;urban;Drinking water;2022;0;0;Unimproved;0
PRY;Paraguay;urban;Drinking water;2000;2.609.065;73.968.573.007;Basic service;0.2609065
PRY;Paraguay;urban;Drinking water;2000;0;0;Limited service;0
PRY;Paraguay;urban;Drinking water;2000;6.778.249;192.167.434.157;Safely managed service;0.6778249
PRY;Paraguay;urban;Drinking water;2000;0.21584;611.920.348;Surface water;0.0021584
PRY;Paraguay;urban;Drinking water;2000;591.102;16.758.103.234;Unimproved;0.0591102
PRY;Paraguay;urban;Drinking water;2001;2.618.465;76.372.530.951;Basic service;0.2618465
PRY;Paraguay;urban;Drinking water;2001;0;0;Limited service;0
PRY;Paraguay;urban;Drinking water;2001;6.802.668;198.412.825.917;Safely managed service;0.6802668
PRY;Paraguay;urban;Drinking water;2001;0.20221;589.775.412;Surface water;0.0020221
PRY;Paraguay;urban;Drinking water;2001;558.647;16.293.997.001;Unimproved;0.0558647
PRY;Paraguay;urban;Drinking water;2002;2.627.864;78.630.050.114;Basic service;0.2627864
PRY;Paraguay;urban;Drinking water;2002;0;0;Limited service;0
PRY;Paraguay;urban;Drinking water;2002;6.827.087;204.277.775.703;Safely managed service;0.6827087
PRY;Paraguay;urban;Drinking water;2002;0.18857;564.243.718;Surface water;0.0018857
PRY;Paraguay;urban;Drinking water;2002;526.191;157.445.082;Unimproved;0.0526191
PRY;Paraguay;urban;Drinking water;2003;2.637.264;80.439.799.246;Basic service;0.2637264
PRY;Paraguay;urban;Drinking water;2003;0;0;Limited service;0
PRY;Paraguay;urban;Drinking water;2003;6.851.507;208.979.421.631;Safely managed service;0.6851507
PRY;Paraguay;urban;Drinking water;2003;0.17494;533.589.691;Surface water;0.0017494
PRY;Paraguay;urban;Drinking water;2003;493.735;15.059.541.384;Unimproved;0.0493735
PRY;Paraguay;urban;Drinking water;2004;2.645.944;82.125.458.846;Basic service;0.2645944
PRY;Paraguay;urban;Drinking water;2004;0.00719;22.315.405;Limited service;0.0000719
PRY;Paraguay;urban;Drinking water;2004;6.875.926;213.416.685.895;Safely managed service;0.6875926
PRY;Paraguay;urban;Drinking water;2004;0.16131;500.668.718;Surface water;0.0016131
PRY;Paraguay;urban;Drinking water;2004;46.128;14.317.318.261;Unimproved;0.0046128
PRY;Paraguay;urban;Drinking water;2005;265.462;83.792.783.579;Basic service;0.265462
PRY;Paraguay;urban;Drinking water;2005;0.01443;45.549.287;Limited service;0.0001443
PRY;Paraguay;urban;Drinking water;2005;6.900.346;217.808.675.742;Safely managed service;0.6900346
PRY;Paraguay;urban;Drinking water;2005;0.14767;466.130.478;Surface water;0.0014767
PRY;Paraguay;urban;Drinking water;2005;428.824;13.535.793.726;Unimproved;0.0428824
PRY;Paraguay;urban;Drinking water;2006;266.329;85.435.607.973;Basic service;0.266329
PRY;Paraguay;urban;Drinking water;2006;0.02172;69.682.416;Limited service;0.0002172
PRY;Paraguay;urban;Drinking water;2006;6.924.765;222.139.369.888;Safely managed service;0.6924765
PRY;Paraguay;urban;Drinking water;2006;0.13404;42.998.781;Surface water;0.0013404
PRY;Paraguay;urban;Drinking water;2006;396.369;12.715.103.097;Unimproved;0.0396369
PRY;Paraguay;urban;Drinking water;2007;2.671.955;87.059.558.943;Basic service;0.2671955
PRY;Paraguay;urban;Drinking water;2007;0.02906;9.470.166;Limited service;0.0002906
PRY;Paraguay;urban;Drinking water;2007;6.949.185;226.423.337.501;Safely managed service;0.6949185
PRY;Paraguay;urban;Drinking water;2007;0.12041;392.318.949;Surface water;0.0012041
PRY;Paraguay;urban;Drinking water;2007;363.913;11.857.281.046;Unimproved;0.0363913
PRY;Paraguay;urban;Drinking water;2008;2.680.615;886.944.294;Basic service;0.2680615
PRY;Paraguay;urban;Drinking water;2008;0.03646;120.632.852;Limited service;0.0003646
PRY;Paraguay;urban;Drinking water;2008;6.973.604;230.738.030.279;Safely managed service;0.6973604
PRY;Paraguay;urban;Drinking water;2008;0.10677;353.285.918;Surface water;0.0010677
PRY;Paraguay;urban;Drinking water;2008;331.458;10.967.051.351;Unimproved;0.0331458
PRY;Paraguay;urban;Drinking water;2009;268.927;90.384.375.297;Basic service;0.268927
PRY;Paraguay;urban;Drinking water;2009;0.0439;147.557.745;Limited service;0.000439
PRY;Paraguay;urban;Drinking water;2009;6.998.024;235.198.392.098;Safely managed service;0.6998024
PRY;Paraguay;urban;Drinking water;2009;0.09314;313.038.027;Surface water;0.0009314
PRY;Paraguay;urban;Drinking water;2009;299.002;1.004.923.694;Unimproved;0.0299002
PRY;Paraguay;urban;Drinking water;2010;269.792;92.229.409.735;Basic service;0.269792
PRY;Paraguay;urban;Drinking water;2010;0.0514;175.712.662;Limited service;0.000514
PRY;Paraguay;urban;Drinking water;2010;7.022.443;24.006.486.719;Safely managed service;0.7022443
PRY;Paraguay;urban;Drinking water;2010;0.07951;271.797.979;Surface water;0.0007951
PRY;Paraguay;urban;Drinking water;2010;266.546;9.111.991.384;Unimproved;0.0266546
PRY;Paraguay;urban;Drinking water;2011;2.706.565;94.244.004.237;Basic service;0.2706565
PRY;Paraguay;urban;Drinking water;2011;0.05895;205.256.777;Limited service;0.0005895
PRY;Paraguay;urban;Drinking water;2011;7.046.862;245.375.448.479;Safely managed service;0.7046862
PRY;Paraguay;urban;Drinking water;2011;0.06587;229.375.897;Surface water;0.0006587
PRY;Paraguay;urban;Drinking water;2011;234.091;81.511.675;Unimproved;0.0234091
PRY;Paraguay;urban;Drinking water;2012;2.715.204;9.634.860.156;Basic service;0.2715204
PRY;Paraguay;urban;Drinking water;2012;0.06655;236.134.792;Limited service;0.0006655
PRY;Paraguay;urban;Drinking water;2012;7.071.282;250.923.340.142;Safely managed service;0.7071282
PRY;Paraguay;urban;Drinking water;2012;0.05224;185.374.382;Surface water;0.0005224
PRY;Paraguay;urban;Drinking water;2012;201.635;7.154.997.804;Unimproved;0.0201635
PRY;Paraguay;urban;Drinking water;2013;2.723.839;98.472.833.384;Basic service;0.2723839
PRY;Paraguay;urban;Drinking water;2013;0.07419;26.822.964;Limited service;0.0007419
PRY;Paraguay;urban;Drinking water;2013;7.095.701;256.525.389.295;Safely managed service;0.7095701
PRY;Paraguay;urban;Drinking water;2013;0.03861;139.573.304;Surface water;0.0003861
PRY;Paraguay;urban;Drinking water;2013;16.918;6.116.224.027;Unimproved;0.0016918
PRY;Paraguay;urban;Drinking water;2014;2.732.468;100.645.078.588;Basic service;0.2732468
PRY;Paraguay;urban;Drinking water;2014;0.08189;301.643.434;Limited service;0.0008189
PRY;Paraguay;urban;Drinking water;2014;7.120.121;262.255.605.919;Safely managed service;0.7120121
PRY;Paraguay;urban;Drinking water;2014;0.02497;91.986.026;Surface water;0.0002497
PRY;Paraguay;urban;Drinking water;2014;136.724;5.035.965.098;Unimproved;0.0136724
PRY;Paraguay;urban;Drinking water;2015;2.741.092;102.876.073.858;Basic service;0.2741092
PRY;Paraguay;urban;Drinking water;2015;0.08965;336.451.626;Limited service;0.0008965
PRY;Paraguay;urban;Drinking water;2015;714.454;268.142.079.747;Safely managed service;0.714454
PRY;Paraguay;urban;Drinking water;2015;0.01134;42.561.951;Surface water;0.0001134
PRY;Paraguay;urban;Drinking water;2015;104.269;391.330.966;Unimproved;0.0104269
PRY;Paraguay;urban;Drinking water;2016;2.749.712;105.156.252.205;Basic service;0.2749712
PRY;Paraguay;urban;Drinking water;2016;0.09745;372.669.473;Limited service;0.0009745
PRY;Paraguay;urban;Drinking water;2016;716.896;274.159.977.054;Safely managed service;0.716896
PRY;Paraguay;urban;Drinking water;2016;0;0;Surface water;0
PRY;Paraguay;urban;Drinking water;2016;0.71584;2.737.551.447;Unimproved;0.0071584
PRY;Paraguay;urban;Drinking water;2017;2.758.326;107.460.586.635;Basic service;0.2758326
PRY;Paraguay;urban;Drinking water;2017;0.1053;410.242.843;Limited service;0.001053
PRY;Paraguay;urban;Drinking water;2017;7.193.379;280.244.156.542;Safely managed service;0.7193379
PRY;Paraguay;urban;Drinking water;2017;0;0;Surface water;0
PRY;Paraguay;urban;Drinking water;2017;0.37765;1.471.265.944;Unimproved;0.0037765
PRY;Paraguay;urban;Drinking water;2018;2.766.935;109.795.391.123;Basic service;0.2766935
PRY;Paraguay;urban;Drinking water;2018;0.11321;449.218.446;Limited service;0.0011321
PRY;Paraguay;urban;Drinking water;2018;7.217.798;286.411.143.258;Safely managed service;0.7217798
PRY;Paraguay;urban;Drinking water;2018;0;0;Surface water;0
PRY;Paraguay;urban;Drinking water;2018;0.03946;156.579.276;Unimproved;0.0003946
PRY;Paraguay;urban;Drinking water;2019;2.768.027;111.848.072.994;Basic service;0.2768027
PRY;Paraguay;urban;Drinking water;2019;0.11325;457.616.834;Limited service;0.0011325
PRY;Paraguay;urban;Drinking water;2019;7.220.648;291.765.758.448;Safely managed service;0.7220648
PRY;Paraguay;urban;Drinking water;2019;0;0;Surface water;0
PRY;Paraguay;urban;Drinking water;2019;0;0;Unimproved;0
PRY;Paraguay;urban;Drinking water;2020;2.768.027;113.923.775.007;Basic service;0.2768027
PRY;Paraguay;urban;Drinking water;2020;0.11325;466.109.392;Limited service;0.0011325
PRY;Paraguay;urban;Drinking water;2020;7.220.648;297.180.413.845;Safely managed service;0.7220648
PRY;Paraguay;urban;Drinking water;2020;0;0;Surface water;0
PRY;Paraguay;urban;Drinking water;2020;0;0;Unimproved;0
PRY;Paraguay;urban;Drinking water;2021;2.768.027;11.596.943.839;Basic service;0.2768027
PRY;Paraguay;urban;Drinking water;2021;0.11325;474.479.048;Limited service;0.0011325
PRY;Paraguay;urban;Drinking water;2021;7.220.648;302.516.710.774;Safely managed service;0.7220648
PRY;Paraguay;urban;Drinking water;2021;0;0;Surface water;0
PRY;Paraguay;urban;Drinking water;2021;0;0;Unimproved;0
PRY;Paraguay;urban;Drinking water;2022;2.768.027;117.904.890.005;Basic service;0.2768027
PRY;Paraguay;urban;Drinking water;2022;0.11325;482.397.783;Limited service;0.0011325
PRY;Paraguay;urban;Drinking water;2022;7.220.648;307.565.510.394;Safely managed service;0.7220648
PRY;Paraguay;urban;Drinking water;2022;0;0;Surface water;0
PRY;Paraguay;urban;Drinking water;2022;0;0;Unimproved;0
PER;Peru;urban;Drinking water;2000;3.479.551;677.431.618.664;Basic service;0.3479551
PER;Peru;urban;Drinking water;2000;113.604;2.211.756.589;Limited service;0.0113604
PER;Peru;urban;Drinking water;2000;5.634.222;109.692.305.881;Safely managed service;0.5634222
PER;Peru;urban;Drinking water;2000;0.84907;16.530.492.259;Surface water;0.0084907
PER;Peru;urban;Drinking water;2000;687.715;133.890.883.276;Unimproved;0.0687715
PER;Peru;urban;Drinking water;2001;3.492.357;692.950.307.532;Basic service;0.3492357
PER;Peru;urban;Drinking water;2001;11.089;22.002.674.007;Limited service;0.011089
PER;Peru;urban;Drinking water;2001;5.650.045;1.121.076.857.178;Safely managed service;0.5650045
PER;Peru;urban;Drinking water;2001;0.81541;16.179.257.072;Surface water;0.0081541
PER;Peru;urban;Drinking water;2001;665.167;131.981.932.783;Unimproved;0.0665167
PER;Peru;urban;Drinking water;2002;3.505.179;707.574.053.684;Basic service;0.3505179
PER;Peru;urban;Drinking water;2002;108.158;21.833.431.477;Limited service;0.0108158
PER;Peru;urban;Drinking water;2002;5.665.868;1.143.742.187.755;Safely managed service;0.5665868
PER;Peru;urban;Drinking water;2002;0.78175;15.780.746.226;Surface water;0.0078175
PER;Peru;urban;Drinking water;2002;642.619;129.722.577.734;Unimproved;0.0642619
PER;Peru;urban;Drinking water;2003;3.518.019;721.547.539.722;Basic service;0.3518019
PER;Peru;urban;Drinking water;2003;10.541;21.619.636.744;Limited service;0.010541
PER;Peru;urban;Drinking water;2003;5.681.691;1.165.317.968.212;Safely managed service;0.5681691
PER;Peru;urban;Drinking water;2003;0.74808;15.343.252.667;Surface water;0.0074808
PER;Peru;urban;Drinking water;2003;620.072;127.177.002.684;Unimproved;0.0620072
PER;Peru;urban;Drinking water;2004;3.530.875;735.168.077.065;Basic service;0.3530875
PER;Peru;urban;Drinking water;2004;102.644;21.371.741.046;Limited service;0.0102644
PER;Peru;urban;Drinking water;2004;5.697.515;1.186.286.905.447;Safely managed service;0.5697515
PER;Peru;urban;Drinking water;2004;0.71442;14.875.085.114;Surface water;0.0071442
PER;Peru;urban;Drinking water;2004;597.524;124.411.151.637;Unimproved;0.0597524
PER;Peru;urban;Drinking water;2005;3.543.749;748.440.467.051;Basic service;0.3543749
PER;Peru;urban;Drinking water;2005;0.99862;2.109.088.019;Limited service;0.0099862
PER;Peru;urban;Drinking water;2005;5.713.338;1.206.658.059.408;Safely managed service;0.5713338
PER;Peru;urban;Drinking water;2005;0.68076;14.377.678.997;Surface water;0.0068076
PER;Peru;urban;Drinking water;2005;574.976;121.434.951.345;Unimproved;0.0574976
PER;Peru;urban;Drinking water;2006;3.556.639;761.308.984.553;Basic service;0.3556639
PER;Peru;urban;Drinking water;2006;0.97063;20.776.529.096;Limited service;0.0097063
PER;Peru;urban;Drinking water;2006;5.729.161;1.226.343.603.884;Safely managed service;0.5729161
PER;Peru;urban;Drinking water;2006;0.6471;13.851.338.281;Surface water;0.006471
PER;Peru;urban;Drinking water;2006;552.428;118.248.734.139;Unimproved;0.0552428
PER;Peru;urban;Drinking water;2007;3.569.547;773.875.969.723;Basic service;0.3569547
PER;Peru;urban;Drinking water;2007;0.94246;20.432.519.076;Limited service;0.0094246
PER;Peru;urban;Drinking water;2007;5.744.984;1.245.509.768.703;Safely managed service;0.5744984
PER;Peru;urban;Drinking water;2007;0.61344;13.299.282.182;Surface water;0.0061344
PER;Peru;urban;Drinking water;2007;52.988;11.487.763.995;Unimproved;0.0052988
PER;Peru;urban;Drinking water;2008;3.582.471;784.836.301.306;Basic service;0.3582471
PER;Peru;urban;Drinking water;2008;0.91413;2.002.640.567;Limited service;0.0091413
PER;Peru;urban;Drinking water;2008;5.760.807;1.262.059.191.257;Safely managed service;0.5760807
PER;Peru;urban;Drinking water;2008;0.57977;12.701.524.931;Surface water;0.0057977
PER;Peru;urban;Drinking water;2008;507.332;111.144.584.317;Unimproved;0.0507332
PER;Peru;urban;Drinking water;2009;3.595.412;795.197.370.476;Basic service;0.3595412
PER;Peru;urban;Drinking water;2009;0.88562;1.958.732.366;Limited service;0.0088562
PER;Peru;urban;Drinking water;2009;577.663;1.277.617.319.203;Safely managed service;0.577663
PER;Peru;urban;Drinking water;2009;0.54611;12.078.383.319;Surface water;0.0054611
PER;Peru;urban;Drinking water;2009;484.784;107.219.593.576;Unimproved;0.0484784
PER;Peru;urban;Drinking water;2010;3.608.371;806.115.920.634;Basic service;0.3608371
PER;Peru;urban;Drinking water;2010;0.85695;19.144.377.067;Limited service;0.0085695
